2,226,28080,2.305,0,0,-2.451193059,2.396963124,2.987707108,7,1,1,-2,2.66384778,4
2,209,82124,8.892,0,0,-0.314889789,5.535312641,2.087297146,1,2,1,2,2.370161179,4
2,177,44339,5.139,0,0,0.107024713,3.583381981,14.63314891,0,1,1,0,2.197149644,4
2,175,68501,7.488,0,0,-0.62767094,7.088675214,6.261098323,3,1,0,-1,3.051948052,4
2,162,43695,3.683,0,0,-1.778441488,2.051316861,5.77540107,1,2,1,-2,2.477861594,4
2,235,27872,2.641,0,0,0.170390004,8.627413858,8.202979516,5,1,0,-2,4.479981592,4
2,170,162901,15.111,0,0,0.969492423,3.297928661,5.455518064,3,1,1,6,2.215992199,4
2,199,48676,4.928,0,0,0.710227273,3.587662338,4.375,3,2,0,3,2.489099769,4
2,190,31254,2.442,0,0,1.31040131,12.31367731,10.08973081,9,2,0,-3,4.739301525,4
2,195,158320,13.829,0,0,1.095523899,7.460047726,1.075527088,3,2,1,6,3.472647702,4
2,179,133772,13.663,0,0,0.845348752,4.088048013,9.236337315,1,2,1,6,3.159257275,4
2,200,33443,2.695,0,0,-0.612244898,13.79406308,5.408388521,11,3,0,0,3.092738408,4
2,213,20938,3.046,0,0,-0.295469468,5.420223244,10.44,-1,3,0,-2,2.480314961,4
2,231,21684,2,0,0,-0.9,7.1,11.93784278,5,2,0,0,4.523809524,4
2,7685,4155,1.454,0,0,4.676753783,-9.979367263,15.30541012,-7,1,0,-1,-1.23609923,4
2,218,42894,5.129,0,0,1.764476506,0.909534022,6.237821634,-1,2,1,-1,1.403940887,4
2,216,15781,1.516,0,0,-3.034300792,6.899736148,123456789,123456789,1,1,2,123456789,4
2,208,112161,10.222,0,0,0.821756995,3.421052632,7.201382034,4,2,1,4,2.479595566,4
2,178,96270,13.514,0,0,0.747373095,5.267870357,1.059651723,3,2,0,7,2.656464139,4
2,222,73266,4.698,0,0,-1.277139208,5.838654747,2.270731077,5,2,1,0,1.836086404,4
2,202,122349,15.068,0,0,0.292009557,4.936288824,-1.257142857,0,2,0,8,1.920415225,4
2,229,23131,2.784,0,0,-4.238505747,-1.458333333,9.152771519,1,1,1,-3,3.303730018,4
2,214,23788,3.325,0,0,0.105263158,9.571428571,-1.440953413,0,4,0,-1,0.863425098,4
2,232,47036,4.67,0,0,0.364025696,-2.280513919,8.101430429,2,2,1,0,2.457713993,4
2,193,74117,7.163,0,0,0.300153567,12.1394667,0.577238439,6,3,0,4,2.284231019,4
2,160,87903,10.37,0,0,1.041465767,4.469623915,1.181508858,1,2,1,2,2.044534413,4
2,224,26228,2.761,0,0,-0.778703368,1.660630206,6.697163769,6,2,1,-2,3.059432688,4
2,203,96689,10.399,0,0,0.812578133,10.58899894,5.132805219,3,3,0,6,2.562257254,4
2,225,18287,2.774,0,0,-1.586157174,1.582552271,16.85352622,2,2,0,-2,1.497552292,4
2,201,51583,6.986,0,0,1.002004008,3.766103636,5.921931176,3,1,1,2,1.840336134,4
2,183,112142,13.666,0,0,0.651251281,2.554514854,3.298419527,0,1,1,7,3.720125496,4
2,215,71749,8.708,0,0,-1.584749655,-0.473128158,16.00727273,1,2,1,2,2.301360057,4
2,161,77029,9.148,0,0,0.142107564,4.129864451,6.090060406,2,2,0,2,4.331890722,4
2,239,14885,1.378,1,1,-0.290275762,3.722786647,123456789,123456789,1,0,-2,123456789,4
2,213,20382,3.031,1,1,-0.808314088,5.98317387,7.691998392,-0.246995995,3,0,-1,2.74116713,4
2,226,28091,2.334,1,1,-2.399314482,2.009425878,6.710457173,5.650813517,1,1,-2,2.87973043,4
2,166,58341,5.48,1,1,0.03649635,6.459854015,9.579945799,2.652394775,1,0,0,4.577777778,4
2,201,56795,7.201,1,1,0.826274129,4.302874601,6.938056068,2.469632865,1,1,1,1.98407432,4
2,173,85302,10.401,1,1,0.889337564,6.901740217,2.400674211,3.696800704,2,1,2,3.816898066,4
2,165,101439,9.644,1,1,1.576109498,6.059726255,8.274175342,4.554101043,1,1,3,2.437608105,4
2,202,126467,15.209,1,1,0.351765402,5.132816096,0.225429776,0.602279426,2,0,6,2.142857143,4
2,214,23863,3.363,1,1,0.044603033,9.472197443,-1.293352601,0.295515296,4,0,-1,1.064930432,4
2,195,156147,13.762,1,1,0.915564598,7.787385554,1.622147532,3.115994497,2,1,6,3.74650838,4
2,198,105850,7.653,1,1,0.803606429,5.279628904,7.27406439,2.796721311,2,0,2,3.322559793,4
2,183,137205,13.47,1,1,0.386043059,2.928730512,3.283231564,-0.020876827,1,1,7,3.93105044,4
2,210,118656,15.468,1,1,0.471942074,5.558572537,2.353748084,3.085174924,3,0,11,2.380573248,4
2,209,82766,8.774,1,1,-0.376111238,6.085023934,1.916083916,1.649490439,2,1,2,2.889273356,4
2,235,31272,2.623,1,1,-0.171559283,8.59893252,9.760479042,4.985001875,1,0,-3,5.646041856,4
2,178,102949,13.489,1,1,0.804359107,5.742827489,1.141177568,3.639009103,2,0,1,2.882862142,4
2,199,47227,4.722,1,1,0.275307073,3.975010589,12.25806452,3.181818182,2,0,1,2.87443469,4
2,208,116935,10.232,1,1,0.957779515,3.715793589,7.950941526,4.449901768,2,1,2,2.758198727,4
2,225,26907,2.82,1,1,-1.524822695,1.808510638,8.574610245,1.637600279,2,0,-2,2.06401766,4
2,200,34099,2.687,1,1,-0.911797544,14.28917008,7.063492063,11.79372197,3,0,0,3.031427324,4
2,162,43515,3.741,1,1,-1.563753007,1.920609463,5.379581152,0.97058051,2,1,-2,2.193548387,4
2,175,71701,7.507,1,1,-0.579459171,7.499000932,7.224409449,3.266171792,1,0,0,3.232053152,4
2,161,81566,9.204,1,1,0.141242938,4.62190352,10.25540008,2.566983578,2,0,2,4.577314072,4
2,222,73864,4.712,1,1,-1.506791171,5.797962649,3.179100598,5.428265525,2,1,-2,2.177772061,4
2,229,25605,2.837,1,1,-3.894959464,-1.288332746,8.839947667,0.97127223,1,1,-2,3.379888268,4
2,160,88361,10.608,1,1,1.093514329,4.626696833,0.009151224,0.761869709,2,1,1,2.064665388,4
2,224,21230,2.723,1,1,-0.716121924,2.554168197,6.844053679,5.594795539,2,1,-2,3.154897494,4
2,221,102592,11.409,1,1,0.214742747,2.240774827,5.516473731,0.59745134,2,1,3,3.465666411,4
2,203,98839,10.383,1,1,0.871617066,11.26408552,5.088282504,3.155784651,3,0,6,2.856176736,4
2,170,170013,15.19,1,1,0.86240948,3.518762344,4.933594929,2.202121953,1,1,4,1.951672862,4
2,212,64088,6.285,1,1,-0.533015115,0.608591885,5.52,2.809311224,1,0,0,3.3234714,4
2,177,46534,5.168,1,1,0.193498452,3.672600619,12.95279383,0.755813953,1,1,-1,2.271863118,4
2,231,22525,2.026,1,1,-1.233958539,7.063178677,13.49726776,4.881598421,2,0,0,4.646494907,4
2,179,126729,13.918,1,1,0.855007903,4.413708866,8.898410998,1.10852056,2,1,7,3.568663676,4
2,215,75844,9.008,1,1,-1.520870337,-0.057726465,8.827930175,1.32554079,2,1,3,2.628992629,4
2,218,43192,5.116,1,1,1.954652072,1.164972635,8.332081142,-0.989767808,2,1,-2,1.577645895,4
2,193,82895,7.208,1,1,0.277469478,12.69145394,1.577566415,7.161785216,3,0,4,2.808196987,4
2,232,51315,5.042,1,1,0.476001587,-2.326457755,9.137596899,1.916250693,2,1,0,2.18876458,4
2,190,29853,2.421,1,1,1.301115242,12.88104089,10.31793343,8.691800577,2,0,-3,5.309278351,4
2,7685,2972,1.643,1,1,3.377967133,-9.583079732,123456789,123456789,1,0,-2,123456789,4
2,222,73022,4.676,2,4,-1.732249786,5.765611634,4.479519958,5.80738673,2,1,-3,2.497414685,4
2,162,44585,3.803,2,4,-1.222718906,1.618459111,4.495114007,1.235969721,2,1,-2,2.615681234,4
2,175,67974,7.53,2,4,-0.398406375,7.602921647,10.3706741,3.311170213,1,0,-1,3.682926829,4
2,179,127436,14.156,2,4,0.84769709,4.560610342,9.163947438,1.271920632,2,1,7,3.758806645,4
2,178,106308,13.415,2,4,0.920611256,6.006336191,1.721372622,4.137647586,2,0,3,3.118319204,4
2,210,122559,15.528,2,4,0.476558475,6.013652756,3.282763073,3.400721092,3,0,11,2.493828144,4
2,198,107717,7.624,2,4,0.786988458,5.409233998,7.160737813,2.629179331,2,0,2,3.604954368,4
2,161,80077,9.252,2,4,0.205361003,4.920017294,8.256019589,3.094927772,2,0,2,4.459822628,4
2,221,103126,11.45,2,4,0.043668122,2.615720524,7.591265027,0.762049501,2,1,3,3.725927538,4
2,190,29490,2.431,2,4,1.501439737,13.21883998,10.62160829,8.036006547,2,0,-3,5.08280565,4
2,212,67126,6.291,2,4,-0.54840248,0.593705293,6.24527175,2.789373814,1,0,-1,3.809710258,4
2,173,86231,10.257,2,4,0.97981866,7.560202788,1.193940123,3.730999314,2,1,1,3.792510961,4
2,166,59605,5.504,2,4,-0.072674419,6.184593023,9.418788015,2.147000181,1,0,0,4.561930176,4
2,213,21027,3.001,2,4,-0.949683439,7.025991336,7.86001609,-0.316795173,3,0,-1,2.628128725,4
2,200,34593,2.687,2,4,-0.800148865,14.8846297,5.126416739,12.21542455,3,0,-2,3.437905669,4
2,195,157838,13.79,2,4,0.884699057,7.987672226,0.835532102,3.48279833,2,1,7,3.832452111,4
2,165,102320,9.774,2,4,1.585839984,6.291180683,7.94523927,4.387034983,1,1,3,2.553606238,4
2,218,38852,5.089,2,4,1.719394773,0.995283946,8.078953985,-0.847005337,2,1,-1,1.671626984,4
2,209,82749,8.738,2,4,-0.297550927,6.72121767,2.782060266,1.676191565,2,1,2,2.870306221,4
2,201,60199,7.317,2,4,0.580839142,4.119857865,6.321070234,2.182410423,1,1,0,2.445930329,4
2,231,21670,2.029,2,4,-1.404632824,6.882700838,11.46371464,5.2,2,0,1,5.609756098,4
2,226,27734,2.397,2,4,-1.814768461,2.355027117,7.682619647,4.357397858,1,1,-2,3.167330677,4
2,235,34866,2.648,2,4,-0.264350453,8.036253776,9.981626091,4.518518519,1,0,-2,6.121198366,4
2,170,167695,16.496,2,4,1.012366634,2.798254122,4.435917114,2.557948531,1,1,4,2.220791029,4
2,203,99257,10.48,2,4,0.772900763,11.66030534,5.103518498,3.11744713,3,0,7,2.698306595,4
2,214,25836,3.38,2,4,-0.295857988,9.852071006,-3.087557604,0.708029197,4,0,-1,1.447091801,4
2,208,114166,10.209,2,4,0.866882163,3.757958664,8.217626785,4.859265051,2,1,3,2.916818679,4
2,7685,34,1.61,2,4,2.98136646,-9.472049689,123456789,123456789,1,0,-2,123456789,4
2,232,53984,5.4,2,4,0.796296296,-2.018518519,7.830540037,1.654766155,2,1,0,3.044127787,4
2,177,47130,5.17,2,4,0.116054159,4.013539652,8.541767262,0.721200387,1,1,-1,2.304846025,4
2,224,20383,2.687,2,4,-0.800148865,2.975437291,6.603951082,6.016691958,2,1,-2,3.208955224,4
2,229,27585,2.923,2,4,-3.575094081,-1.212795074,6.927634363,0.729963419,1,1,-2,3.288213244,4
2,183,142864,13.411,2,4,0.167772724,3.171650138,3.358313817,0.535209171,1,1,6,3.953295182,4
2,160,86684,10.867,2,4,1.007637803,4.628232263,0.236132769,0.545992469,2,1,3,1.886688669,4
2,225,27514,2.863,2,4,-1.239958086,2.045057632,10.21929825,1.746411483,2,0,-2,2.392996109,4
2,202,129281,15.307,2,4,0.271117789,5.415496178,0.147273022,1.457023061,2,0,6,2.553353049,4
2,193,73248,7.187,2,4,0.118269097,13.4124113,-0.695012265,7.242339833,3,0,4,2.850437035,4
2,215,94501,10.355,2,4,-1.482375664,0.741187832,7.631996098,1.122004357,2,1,3,2.685851319,4
2,199,48338,4.56,2,4,0.065789474,4.385964912,8.77373847,3.268379097,2,0,1,3.163811563,4
2,222,73559,4.671,3,9,-1.7233997,5.680796403,3.930605904,5.84040747,2,1,-3,2.757080888,4
2,198,107403,7.572,3,9,1.043317485,5.536185948,7.81932495,2.668923404,2,0,1,4.273797841,4
2,221,102897,11.51,3,9,0.121633362,2.975673328,8.648678055,0.380662841,2,1,3,3.694250403,4
2,183,146452,13.439,3,9,-0.085571843,3.342138552,4.052072563,0.671138425,1,1,5,4.114510895,4
2,232,54922,5.609,3,9,0.722053842,-1.931716884,9.525423729,1.686861693,2,1,1,3.037508372,4
2,179,132744,14.318,3,9,0.782232155,4.772314569,9.067944251,1.539018837,2,1,7,3.75322442,4
2,195,163875,13.87,3,9,0.785868782,8.294881038,1.285789566,3.807966065,2,1,8,4.043568825,4
2,213,22313,2.992,3,9,-1.002673797,7.459893048,7.84416633,0.099427031,3,0,-1,2.78132482,4
2,229,28476,3.003,3,9,-3.213453213,-1.313686314,7.721518987,0.477707006,1,1,-2,3.718360787,4
2,224,22667,2.634,3,9,-1.025056948,3.716780562,5.540859707,6.090770404,2,1,-2,2.724523034,4
2,177,48198,5.168,3,9,-0.058049536,3.904798762,123456789,123456789,1,1,-3,123456789,4
2,215,97697,10.539,3,9,-1.342632128,0.940791346,8.98489426,1.451310861,2,1,2,2.971877979,4
2,170,171001,16.478,3,9,0.922442044,2.908726787,4.497156657,2.824661263,1,1,5,2.56283145,4
2,202,131162,15.313,3,9,0.009795599,5.831972834,1.61216668,1.744124286,2,0,8,2.722038811,4
2,210,122564,15.518,3,9,0.476865575,6.381621343,9.089953932,3.834399431,3,0,13,2.797286512,4
2,173,86178,10.229,3,9,1.002052987,8.032554502,2.046882552,4.576824204,2,1,4,4.164581099,4
2,165,103337,9.895,3,9,1.389590702,6.657402729,7.981762918,4.769291965,1,1,4,3.392364029,4
2,190,28878,2.447,3,9,1.491622395,13.60645689,11.47001934,7.875553766,2,0,-3,5.511227903,4
2,166,58970,5.526,3,9,-0.090481361,6.045964531,7.493237151,2.208795203,1,0,0,4.741992883,4
2,212,78573,7.06,3,9,-0.552407932,1.246458924,7.003580917,2.923914055,1,0,2,3.855414812,4
2,225,29460,2.908,3,9,-1.306740028,2.262723521,11.00217865,1.678035471,2,0,-2,3.290378007,4
2,231,20783,2.022,3,9,-1.236399604,6.760633037,15.55891239,5.411160059,2,0,1,5.665068904,4
2,199,39002,3.778,3,9,0.052938062,4.904711488,123456789,123456789,2,0,-1,123456789,4
2,178,108392,13.39,3,9,1.060492905,6.3965646,1.188876446,6.893623361,2,0,4,3.351019655,4
2,162,46075,3.828,3,9,-0.914315569,1.901776385,5.565729235,1.356487549,2,1,-2,3.01674179,4
2,218,43630,5.075,3,9,1.192118227,1.137931034,9.510309278,-0.708493817,2,1,4,1.797352342,4
2,208,117583,10.257,3,9,0.775080433,3.982158526,7.419904982,5.133384883,2,1,3,3.421686747,4
2,161,82881,9.221,3,9,0.341611539,5.290640928,8.121351975,3.41991342,2,0,3,4.86294007,4
2,200,36190,2.698,3,9,-0.852483321,15.42994811,17.96868204,14.41393292,3,0,0,3.875484705,4
2,193,72749,7.185,3,9,0.368823939,13.93528184,-1.939711664,7.073391935,3,0,3,2.76211311,4
2,175,72196,7.552,3,9,-0.357521186,7.470868644,10.6448429,3.398411648,1,0,0,4.486679662,4
2,214,26096,3.418,3,9,-0.43885313,10.30719719,-1.596638655,1.056910569,4,0,-1,1.484994826,4
2,160,90764,11.119,3,9,0.966813562,4.803939203,2.125764567,-0.008605852,2,1,1,1.877520696,4
2,226,28135,2.49,3,9,-1.56626506,2.228915663,10.50330698,1.952209197,1,1,-2,3.084834955,4
2,201,62216,7.377,3,9,0.725227057,4.072793819,7.379723656,2.313675098,1,1,1,2.842814864,4
2,235,37783,2.689,3,9,-0.50204537,7.759390108,13.3965673,4.404069767,1,0,-3,6.4490161,4
2,203,101057,10.563,3,9,0.77156111,12.13244343,4.813142147,3.444402492,3,0,6,2.770232662,4
2,209,85217,8.748,3,9,-0.125743027,7.016460905,3.96434635,1.651291513,2,1,2,3.176100629,4
2,173,90171,10.075,4,16,0.848635236,8.722084367,2.982413288,5.002001201,2,1,4,4.526106355,4
2,162,35378,3.823,4,16,-0.640857965,2.499346063,123456789,123456789,2,1,-1,123456789,4
2,215,102823,10.732,4,16,-1.481550503,1.203876258,9.418632356,1.609668176,2,1,2,2.997651204,4
2,213,23766,2.97,4,16,-1.043771044,8.501683502,7.028985507,0.456989247,2,0,-1,2.872763419,4
2,232,55890,5.852,4,16,1.008202324,-1.790840738,9.523913518,1.59446851,1,1,1,3.216519301,4
2,209,85716,8.696,4,16,-0.18399264,7.596596136,5.142133408,1.662841405,2,1,1,3.146497702,4
2,221,98930,11.741,4,16,0.336427902,3.192658206,7.847543275,0.280480582,2,1,2,3.736730361,4
2,218,40018,4.876,4,16,0.943396226,1.078753076,8.917484744,-0.085523571,2,1,4,2.406438105,4
2,190,29782,2.488,4,16,1.004823151,14.09967846,10.57142857,7.35059761,2,0,-3,5.330188679,4
2,198,112237,7.537,4,16,0.895581796,6.188801911,6.510851419,3.062862539,2,0,1,4.556032349,4
2,203,99707,10.626,4,16,1.110483719,12.80914737,3.695408735,3.547706164,3,0,6,3.062908406,4
2,214,27196,3.436,4,16,-0.232828871,11.3096624,-0.255871013,1.403969644,4,0,-1,1.645898235,4
2,229,31288,3.193,4,16,-2.427184466,-1.188537426,7.886497065,0.231990232,1,1,-3,4.111969112,4
2,161,82632,9.244,4,16,0.237992211,5.75941151,9.867190676,4.02344172,1,0,3,5.037373198,4
2,222,83532,5.644,4,16,-1.594613749,5.287030475,5.524981897,3.901720481,2,1,1,3.242701774,4
2,178,110648,13.441,4,16,1.1345882,6.605535302,17.72110435,6.963766495,2,0,5,3.380353344,4
2,195,168218,13.88,4,16,0.850144092,8.832853026,1.234567901,4.238260117,2,1,6,4.06873421,4
2,166,60739,5.508,4,16,-0.163398693,6.132897603,7.168539326,2.660924751,1,0,-1,4.86228343,4
2,201,66885,7.438,4,16,0.820112934,4.306265125,7.54558896,2.264843229,1,1,0,2.969485473,4
2,179,135477,14.536,4,16,0.770500826,4.971106219,10.75066564,1.811456495,2,1,9,4.122509538,4
2,193,75241,7.183,4,16,0.368926632,14.20785187,3.081204977,7.509431326,3,0,3,2.920310982,4
2,224,21718,2.592,4,16,-1.851851852,4.86882716,123456789,123456789,2,1,2,123456789,4
2,231,21951,2.05,4,16,-0.829268293,7.341463415,12.72182254,5.398251578,2,0,2,5.722748815,4
2,165,107662,10.056,4,16,1.292760541,7.15592681,7.988907644,5.274948076,1,1,5,3.433591423,4
2,183,144317,13.338,4,16,-0.112460639,3.73594242,4.632075472,0.565576851,1,1,5,4.35639881,4
2,170,174382,16.114,4,16,0.676430433,3.542881966,3.078868342,2.907545631,1,1,3,2.947019868,4
2,208,119941,10.405,4,16,0.68716963,4.682844786,8.107784431,5.210746155,2,1,3,3.716248224,4
2,210,123076,15.52,4,16,0.418814433,6.900773196,8.830128205,4.051282051,3,0,15,3.061329329,4
2,212,171135,15.782,4,16,-0.348498289,4.332150551,7.508692984,2.978145077,1,0,11,4.558427571,4
2,160,97304,11.698,4,16,1.154043426,4.738416823,3.940762616,0.75867354,2,1,1,2.025821395,4
2,175,24525,6.061,4,16,-0.437221581,7.339547929,123456789,123456789,1,0,0,123456789,4
2,226,78456,7.798,4,16,-0.730956656,3.748397025,11.80041647,1.8086459,1,1,-2,3.516353294,4
2,235,39566,2.757,4,16,-0.961189699,7.850924918,12.17275156,5.238957277,1,0,-2,7.246696035,4
2,202,131860,15.057,4,16,0.003320715,6.531513582,3.472346664,1.932694866,1,0,7,2.817903965,4
2,200,37500,2.711,4,16,-0.829952047,16.24308373,-0.371329879,14.3318649,3,0,-1,4.188034188,4
2,225,29849,2.96,4,16,-1.148648649,2.027027027,11.78343949,1.743572841,1,0,-3,3.207705193,4
3,176,187490,19.378,0,0,0.28382702,5.301372691,5.135479758,2,2,1,9,3.288820461,4
3,233,14420,2.403,0,0,-0.603412401,-0.393258427,6.09317099,-1,2,0,-2,2.696280992,4
3,181,112092,10.928,0,0,-0.292825769,4.161786237,9.212704093,3,2,1,4,4.533804684,4
3,207,79503,11.753,0,0,0.957202416,4.024929805,-2.14204369,1,3,1,9,1.202183005,4
3,211,19463,3.908,0,0,2.763561924,8.106448311,1.117917305,1,4,1,0,1.533575318,4
3,238,21961,2.018,0,0,-1.090188305,3.434093162,4.540059347,3,2,1,-3,4.571344686,4
3,169,59998,26.349,0,0,-0.081597025,-5.553721204,-6.063329054,-9,4,1,9,-2.714152881,4
3,184,76399,9.77,0,0,-0.061412487,3.495394063,-1.237373737,0,2,0,3,1.040602815,4
3,236,22814,3.772,0,0,1.272534464,-1.081654295,6.176956091,-3,3,0,-4,1.384364821,4
3,223,24939,2.712,0,0,0.073746313,5.132743363,8.401826484,5,2,1,-2,3.48758465,4
3,174,109379,11.581,0,0,0.48786806,3.444003109,8.328636462,4,2,1,5,2.669237361,4
3,228,35567,4.068,0,0,1.401179941,5.108161259,6.496350365,1,3,0,-2,2.070707071,4
3,241,30527,3.379,0,0,-1.908848772,3.437407517,10.44878755,1,2,1,-2,3.849874597,4
3,180,181415,23.824,0,0,0.470114171,3.649261249,4.094586185,0,2,0,15,2.986893303,4
3,234,16472,2.579,0,0,-2.966265995,5.356727414,8.529411765,3,1,1,-2,4.406657019,4
3,167,63526,8.795,0,0,1.097214326,7.319499716,-1.203897008,2,3,1,3,1.827253957,4
